RegionID,SizeRank,RegionName,STATE,RegionType,StateName,3/31/2018,Monthly Pmt,Total 2018,3/31/2019,Monthly Pmt,Total 2019,3/31/2020,Monthly Pmt,Total 2020,3/31/2021,Monthly Pmt,Total 2021,3/31/2022,Monthly Pmt,Total 2022,3/31/2023,Monthly Pmt,Total 2023,,,
395182,300,Valdosta, GA,msa,GA,"196,566.02","1,000.65"," 360,233.42 ","203,764.17",965.77," 347,675.82 ","214,370.49",915.40," 329,542.97 ","236,362.11",991.42," 356,911.35 ","278,040.38","1,550.88"," 558,318.56 ","291,473.54","1,886.62"," 679,182.65 ",,,
394800,301,Logan, UT,msa,UT,"367,457.80","1,870.60"," 673,415.38 ","395,690.51","1,875.43"," 675,153.16 ","418,605.18","1,787.51"," 643,504.60 ","489,653.24","2,053.85"," 739,385.84 ","606,749.04","3,384.39"," 1,218,381.48 ","585,856.48","3,792.07"," 1,365,144.70 ",,,
394595,302,Flagstaff, AZ,msa,AZ,"516,240.18","2,628.00"," 946,078.91 ","544,744.62","2,581.89"," 929,479.08 ","578,433.00","2,470.00"," 889,201.36 ","668,704.92","2,804.88"," 1,009,757.33 ","864,366.50","4,821.36"," 1,735,689.82 ","883,113.22","5,716.12"," 2,057,803.19 ",,,
395036,303,Rocky Mount, NC,msa,NC,"187,892.68",956.50," 344,338.37 ","195,438.82",926.31," 333,470.56 ","205,791.93",878.77," 316,355.50 ","236,791.04",993.22," 357,559.04 ","274,651.10","1,531.98"," 551,512.72 ","297,809.32","1,927.63"," 693,946.09 ",,,
395000,304,Pottsville, PA,msa,PA,"153,713.48",782.50," 281,700.43 ","157,226.30",745.19," 268,269.85 ","167,384.28",714.76," 257,313.00 ","193,016.23",809.61," 291,458.23 ","218,578.91","1,219.21"," 438,917.05 ","228,066.80","1,476.21"," 531,434.22 ",,,
394515,305,Dalton, GA,msa,GA,"198,221.04","1,009.07"," 363,266.47 ","207,061.15",981.39," 353,301.35 ","221,337.87",945.15," 340,253.64 ","248,371.92","1,041.80"," 375,046.39 ","295,428.80","1,647.88"," 593,235.35 ","301,797.83","1,953.44"," 703,240.00 ",,,
394783,306,Lebanon, PA,msa,PA,"282,017.11","1,435.65"," 516,833.93 ","292,034.22","1,384.13"," 498,287.99 ","305,842.96","1,306.00"," 470,159.85 ","339,246.14","1,422.97"," 512,268.22 ","384,220.73","2,143.15"," 771,533.85 ","405,533.36","2,624.89"," 944,961.33 ",,,
394880,307,Morristown, TN,msa,TN,"220,898.30","1,124.52"," 404,825.57 ","245,635.02","1,164.22"," 419,118.62 ","270,488.85","1,155.03"," 415,811.43 ","297,503.40","1,247.88"," 449,235.87 ","368,960.10","2,058.03"," 740,889.76 ","379,185.60","2,454.35"," 883,566.59 ",,,
395232,308,Winchester, VA,msa,VA,"357,890.46","1,821.89"," 655,881.95 ","369,069.65","1,749.25"," 629,730.90 ","383,049.28","1,635.68"," 588,845.97 ","429,859.34","1,803.04"," 649,095.90 ","492,680.18","2,748.13"," 989,325.68 ","495,115.44","3,204.73"," 1,153,702.73 ",,,
395221,309,Wheeling, WV,msa,OH,"175,859.15",895.24," 322,285.32 ","181,644.97",860.93," 309,934.59 ","187,888.40",802.31," 288,833.14 ","207,427.11",870.05," 313,218.94 ","219,187.07","1,222.61"," 440,138.26 ","222,871.22","1,442.58"," 519,327.64 ",,,
394879,310,Morgantown, WV,msa,WV,"291,913.60","1,486.03"," 534,970.57 ","293,368.95","1,390.46"," 500,565.39 ","294,127.93","1,255.97"," 452,150.82 ","320,099.51","1,342.66"," 483,356.44 ","341,409.59","1,904.35"," 685,567.00 ","346,020.20","2,239.68"," 806,285.60 ",,,
394756,311,La Crosse, WI,msa,WI,"275,963.22","1,404.83"," 505,739.37 ","288,547.48","1,367.61"," 492,338.68 ","301,424.23","1,287.13"," 463,367.12 ","331,130.84","1,388.93"," 500,013.96 ","366,947.68","2,046.80"," 736,848.73 ","383,763.18","2,483.98"," 894,233.13 ",,,
394900,312,Napa, CA,msa,CA,"1,151,518.35","5,861.97"," 2,110,310.81 ","1,202,284.20","5,698.38"," 2,051,416.34 ","1,198,007.79","5,115.69"," 1,841,648.30 ","1,390,047.80","5,830.55"," 2,098,998.99 ","1,589,072.04","8,863.70"," 3,190,933.67 ","1,506,566.40","9,751.54"," 3,510,554.56 ",,,
395013,313,Rapid City, SD,msa,SD,"300,742.68","1,530.98"," 551,151.03 ","317,900.44","1,506.73"," 542,422.63 ","339,461.85","1,449.56"," 521,840.80 ","385,218.79","1,615.80"," 581,687.80 ","472,593.95","2,636.09"," 948,991.56 ","505,099.81","3,269.36"," 1,176,968.00 ",,,
395139,314,Sumter, SC,msa,SC,"190,294.48",968.72," 348,739.99 ","199,890.06",947.40," 341,065.56 ","210,918.46",900.66," 324,236.31 ","228,340.49",957.77," 344,798.55 ","260,413.26","1,452.56"," 522,922.45 ","271,548.78","1,757.65"," 632,754.59 ",,,
394577,315,Eureka, CA,msa,CA,"469,715.20","2,391.15"," 860,815.69 ","475,489.49","2,253.64"," 811,311.43 ","485,344.15","2,072.50"," 746,099.68 ","513,490.11","2,153.83"," 775,379.97 ","584,460.18","3,260.07"," 1,173,624.37 ","554,864.91","3,591.47"," 1,292,929.10 ",,,
395117,316,Springfield, OH,msa,OH,"177,318.05",902.66," 324,958.95 ","186,410.96",883.52," 318,066.64 ","196,597.91",839.51," 302,221.91 ","224,658.81",942.33," 339,239.14 ","254,034.22","1,416.98"," 510,113.03 ","267,973.47","1,734.51"," 624,423.51 ",,,
394668,317,Harrisonburg, VA,msa,VA,"312,851.44","1,592.62"," 573,341.95 ","319,517.54","1,514.39"," 545,181.83 ","331,758.65","1,416.66"," 509,998.98 ","371,542.27","1,558.43"," 561,036.00 ","418,135.37","2,332.32"," 839,636.09 ","440,934.86","2,854.04"," 1,027,452.81 ",,,
394368,318,Battle Creek, MI,msa,MI,"174,305.31",887.33," 319,437.71 ","175,724.66",832.87," 299,832.97 ","186,098.40",794.67," 286,081.45 ","204,045.21",855.87," 308,112.20 ","245,171.09","1,367.54"," 492,315.43 ","252,795.44","1,636.27"," 589,056.14 ",,,
395094,319,Sherman, TX,msa,TX,"272,258.98","1,385.97"," 498,950.86 ","288,037.55","1,365.19"," 491,468.60 ","301,912.33","1,289.22"," 464,117.46 ","340,657.46","1,428.89"," 514,399.34 ","424,871.74","2,369.90"," 853,163.05 ","457,011.17","2,958.09"," 1,064,913.33 ",,,
394821,320,Manhattan, KS,msa,KS,"289,808.66","1,475.31"," 531,112.98 ","297,094.24","1,408.12"," 506,921.72 ","300,393.53","1,282.73"," 461,782.67 ","331,203.47","1,389.23"," 500,123.63 ","364,515.34","2,033.23"," 731,964.47 ","382,877.88","2,478.25"," 892,170.23 ",,,
394442,321,Carbondale, IL,msa,IL,"172,949.98",880.43," 316,953.88 ","164,725.46",780.74," 281,065.41 ","166,508.25",711.02," 255,966.31 ","179,915.50",754.66," 271,675.88 ","210,577.69","1,174.58"," 422,850.21 ","216,157.48","1,399.12"," 503,683.49 ",,,
394727,322,Johnstown, PA,msa,PA,"125,529.91",639.03," 230,050.29 ","128,407.88",608.61," 219,097.97 ","137,574.96",587.47," 211,488.35 ","140,129.24",587.77," 211,597.86 ","157,924.66",880.89," 317,120.37 ","156,916.71","1,015.67"," 365,642.48 ",,,
394728,323,Jonesboro, AR,msa,AR,"206,130.67","1,049.34"," 377,761.92 ","212,886.07","1,009.00"," 363,240.21 ","221,120.72",944.22," 339,919.82 ","239,025.90","1,002.59"," 360,933.72 ","275,359.72","1,535.93"," 552,935.66 ","289,715.01","1,875.24"," 675,084.98 ",,,
394390,324,Bismarck, ND,msa,ND,"372,500.01","1,896.27"," 682,655.90 ","376,573.95","1,784.82"," 642,535.23 ","386,139.27","1,648.88"," 593,596.08 ","410,741.61","1,722.85"," 620,227.76 ","453,408.94","2,529.08"," 910,467.13 ","467,117.15","3,023.51"," 1,088,461.98 ",,,
394661,325,Hammond, LA,msa,LA,"240,375.56","1,223.67"," 440,520.24 ","240,465.47","1,139.72"," 410,297.99 ","243,660.03","1,040.47"," 374,568.58 ","254,683.89","1,068.27"," 384,577.59 ","285,091.66","1,590.22"," 572,477.87 ","287,004.44","1,857.69"," 668,768.89 ",,,
394983,326,Pittsfield, MA,msa,MA,"386,117.33","1,965.59"," 707,611.45 ","397,859.69","1,885.71"," 678,854.36 ","411,275.81","1,756.22"," 632,237.46 ","479,228.59","2,010.12"," 723,644.42 ","566,054.48","3,157.40"," 1,136,664.83 ","596,287.67","3,859.59"," 1,389,451.14 ",,,
394890,327,Mount Vernon, WA,msa,WA,"517,886.57","2,636.38"," 949,096.14 ","554,009.20","2,625.80"," 945,286.92 ","589,369.71","2,516.71"," 906,013.91 ","681,073.27","2,856.76"," 1,028,433.78 ","798,412.68","4,453.48"," 1,603,251.36 ","784,585.50","5,078.38"," 1,828,216.93 ",,,
394719,328,Jamestown, NY,msa,NY,"166,301.52",846.58," 304,769.69 ","171,685.31",813.72," 292,940.76 ","181,499.37",775.03," 279,011.55 ","207,435.74",870.09," 313,231.97 ","244,175.70","1,361.99"," 490,316.64 ","255,128.19","1,651.37"," 594,491.84 ",,,
395153,329,The Villages, FL,msa,FL,"377,181.89","1,920.10"," 691,236.07 ","406,898.46","1,928.55"," 694,276.90 ","426,246.74","1,820.14"," 655,251.65 ","446,483.11","1,872.77"," 674,198.11 ","557,841.83","3,111.59"," 1,120,173.43 ","588,282.96","3,807.77"," 1,370,798.81 ",,,
394307,330,Albany, OR,msa,OR,"360,394.57","1,834.64"," 660,471.07 ","385,652.79","1,827.85"," 658,026.14 ","407,041.27","1,738.13"," 625,727.87 ","464,368.09","1,947.79"," 701,204.77 ","533,936.42","2,978.25"," 1,072,170.21 ","535,162.20","3,463.94"," 1,247,018.45 ",,,
394633,331,Glens Falls, NY,msa,NY,"304,139.55","1,548.27"," 557,376.25 ","312,340.62","1,480.38"," 532,936.10 ","322,047.04","1,375.19"," 495,069.72 ","359,746.16","1,508.95"," 543,223.64 ","415,835.91","2,319.50"," 835,018.66 ","430,166.05","2,784.33"," 1,002,359.66 ",,,
394780,332,Lawton, OK,msa,OK,"174,449.80",888.06," 319,702.50 ","176,977.03",838.81," 301,969.84 ","179,641.82",767.10," 276,156.01 ","199,931.27",838.61," 301,900.07 ","223,307.11","1,245.59"," 448,411.50 ","236,795.05","1,532.70"," 551,772.52 ",,,
394474,334,Cleveland, TN,msa,TN,"241,454.45","1,229.16"," 442,497.45 ","253,864.04","1,203.22"," 433,159.51 ","270,815.60","1,156.43"," 416,313.73 ","308,777.75","1,295.17"," 466,260.36 ","374,602.02","2,089.50"," 752,219.01 ","388,161.70","2,512.45"," 904,482.42 ",,,
395098,335,Sierra Vista, AZ,msa,AZ,"235,997.71","1,201.38"," 432,497.25 ","249,802.94","1,183.97"," 426,230.20 ","270,929.76","1,156.91"," 416,489.22 ","297,102.94","1,246.20"," 448,631.17 ","344,601.05","1,922.15"," 691,975.61 ","354,241.92","2,292.90"," 825,443.60 ",,,
394325,336,Ames, IA,msa,IA,"309,429.71","1,575.20"," 567,071.17 ","313,584.70","1,486.27"," 535,058.83 ","316,174.34","1,350.12"," 486,041.86 ","335,905.35","1,408.95"," 507,223.56 ","366,906.66","2,046.57"," 736,766.36 ","382,341.15","2,474.78"," 890,919.56 ",,,
394824,337,Mansfield, OH,msa,OH,"167,523.46",852.80," 307,009.06 ","176,432.12",836.22," 301,040.08 ","187,741.12",801.69," 288,606.73 ","214,538.88",899.88," 323,957.85 ","249,623.87","1,392.38"," 501,256.83 ","263,138.35","1,703.21"," 613,156.87 ",,,
395128,338,Staunton, VA,msa,VA,"303,001.23","1,542.47"," 555,290.13 ","311,146.58","1,474.72"," 530,898.75 ","330,338.72","1,410.60"," 507,816.18 ","361,870.29","1,517.86"," 546,431.12 ","401,785.51","2,241.12"," 806,804.78 ","414,241.23","2,681.26"," 965,252.14 ",,,
394353,339,Augusta, ME,msa,ME,"240,280.19","1,223.18"," 440,345.46 ","253,236.77","1,200.25"," 432,089.23 ","265,531.52","1,133.86"," 408,190.73 ","322,181.40","1,351.39"," 486,500.13 ","380,790.54","2,124.02"," 764,645.86 ","390,627.90","2,528.41"," 910,229.08 ",,,
394321,340,Altoona, PA,msa,PA,"200,025.93","1,018.26"," 366,574.17 ","198,713.90",941.83," 339,058.72 ","209,652.40",895.25," 322,290.05 ","218,794.74",917.73," 330,384.28 ","227,698.65","1,270.08"," 457,229.92 ","231,677.85","1,499.58"," 539,848.58 ",,,
394905,341,New Bern, NC,msa,NC,"242,544.72","1,234.71"," 444,495.52 ","250,402.69","1,186.82"," 427,253.53 ","262,751.89","1,121.99"," 403,917.72 ","289,922.40","1,216.08"," 437,788.42 ","338,603.16","1,888.70"," 679,931.56 ","364,503.83","2,359.32"," 849,355.58 ",,,
394588,342,Farmington, NM,msa,NM,"246,058.84","1,252.60"," 450,935.61 ","250,834.94","1,188.86"," 427,991.07 ","256,992.68","1,097.40"," 395,064.32 ","272,916.68","1,144.75"," 412,109.45 ","307,056.60","1,712.73"," 616,584.53 ","326,185.65","2,111.30"," 760,067.74 ",,,
395120,343,St. Joseph, MO,msa,MO,"208,655.92","1,062.19"," 382,389.78 ","218,177.58","1,034.08"," 372,268.93 ","222,248.26",949.04," 341,653.15 ","251,523.21","1,055.01"," 379,804.90 ","285,634.85","1,593.25"," 573,568.62 ","294,402.13","1,905.57"," 686,006.76 ",,,
395054,344,San Angelo, TX,msa,TX,"225,763.79","1,149.28"," 413,742.23 ","242,704.85","1,150.33"," 414,118.97 ","263,132.85","1,123.62"," 404,503.35 ","285,202.67","1,196.28"," 430,661.53 ","329,119.12","1,835.80"," 660,887.14 ","336,171.27","2,175.93"," 783,335.92 ",,,
395218,345,Wenatchee, WA,msa,WA,"466,100.20","2,372.75"," 854,190.72 ","502,902.37","2,383.57"," 858,085.09 ","544,872.85","2,326.70"," 837,610.71 ","635,447.40","2,665.38"," 959,537.83 ","756,250.91","4,218.30"," 1,518,588.48 ","743,760.35","4,814.13"," 1,733,087.43 ",,,
394949,346,Owensboro, KY,msa,KY,"204,363.61","1,040.34"," 374,523.55 ","212,924.37","1,009.18"," 363,305.56 ","223,034.95",952.40," 342,862.49 ","245,460.91","1,029.59"," 370,650.71 ","276,438.15","1,541.95"," 555,101.20 ","291,284.82","1,885.40"," 678,742.90 ",,,
753890,347,Holland, MI,msa,MI,"293,126.41","1,492.20"," 537,193.20 ","308,074.33","1,460.16"," 525,656.68 ","323,920.50","1,383.19"," 497,949.72 ","370,165.39","1,552.66"," 558,956.88 ","431,688.87","2,407.92"," 866,852.17 ","439,324.60","2,843.61"," 1,023,700.63 ",,,
394810,348,Lumberton, NC,msa,NC,"135,488.13",689.72," 248,300.05 ","144,860.26",686.58," 247,170.10 ","148,296.85",633.25," 227,970.67 ","168,136.05",705.25," 253,888.68 ","191,557.44","1,068.49"," 384,656.62 ","209,151.99","1,353.78"," 487,359.52 ",,,
394778,349,Lawrence, KS,msa,KS,"327,386.78","1,666.61"," 599,979.90 ","332,366.22","1,575.29"," 567,105.10 ","347,624.26","1,484.41"," 534,388.53 ","390,226.95","1,636.81"," 589,250.22 ","425,377.97","2,372.72"," 854,179.58 ","433,517.10","2,806.02"," 1,010,168.18 ",,,
394635,350,Goldsboro, NC,msa,NC,"193,288.56",983.96," 354,227.04 ","190,982.81",905.19," 325,867.43 ","195,050.57",832.90," 299,843.25 ","210,758.50",884.03," 318,249.40 ","237,937.26","1,327.19"," 477,789.55 ","259,037.79","1,676.67"," 603,601.87 ",,,
395213,351,Watertown, NY,msa,NY,"227,979.52","1,160.56"," 417,802.85 ","234,443.67","1,111.18"," 400,023.20 ","240,884.45","1,028.62"," 370,301.80 ","259,531.43","1,088.60"," 391,897.47 ","285,056.66","1,590.02"," 572,407.59 ","296,921.74","1,921.88"," 691,877.88 ",,,
395089,352,Sheboygan, WI,msa,WI,"273,985.32","1,394.76"," 502,114.61 ","286,144.96","1,356.22"," 488,239.34 ","298,521.29","1,274.73"," 458,904.55 ","328,539.70","1,378.06"," 496,101.29 ","353,754.53","1,973.21"," 710,356.24 ","364,894.52","2,361.85"," 850,265.96 ",,,
395217,353,Weirton, WV,msa,OH,"136,080.78",692.74," 249,386.16 ","143,102.41",678.25," 244,170.74 ","150,640.32",643.26," 231,573.19 ","168,218.14",705.59," 254,012.64 ","182,333.18","1,017.04"," 366,133.86 ","190,496.34","1,233.02"," 443,888.70 ",,,
394867,354,Missoula, MT,msa,MT,"450,021.93","2,290.90"," 824,725.15 ","463,281.59","2,195.78"," 790,481.51 ","493,825.05","2,108.71"," 759,137.02 ","585,261.40","2,454.88"," 883,756.00 ","711,307.42","3,967.61"," 1,428,339.77 ","709,566.08","4,592.80"," 1,653,408.99 ",,,
395237,355,Wooster, OH,msa,OH,"232,324.02","1,182.68"," 425,764.72 ","241,690.90","1,145.52"," 412,388.90 ","257,997.70","1,101.69"," 396,609.30 ","299,008.37","1,254.19"," 451,508.41 ","359,130.90","2,003.20"," 721,152.25 ","471,947.43","3,054.77"," 1,099,717.34 ",,,
394407,356,Bozeman, MT,msa,MT,"593,088.36","3,019.20"," 1,086,913.44 ","624,035.73","2,957.70"," 1,064,770.79 ","667,244.87","2,849.25"," 1,025,728.21 ","791,708.91","3,320.82"," 1,195,495.73 ","963,878.38","5,376.43"," 1,935,514.50 ","954,842.59","6,180.40"," 2,224,944.75 ",,,
394333,357,Anniston, AL,msa,AL,"164,158.27",835.67," 300,841.90 ","173,850.11",823.98," 296,634.49 ","180,563.71",771.04," 277,573.19 ","198,490.55",832.57," 299,724.56 ","220,499.38","1,229.93"," 442,773.44 ","236,257.55","1,529.22"," 550,520.06 ",,,
394374,358,Beckley, WV,msa,WV,"157,597.42",802.27," 288,818.27 ","158,318.68",750.37," 270,133.74 ","161,394.69",689.18," 248,105.45 ","179,132.70",751.37," 270,493.83 ","197,040.31","1,099.07"," 395,666.49 ","208,963.20","1,352.55"," 486,919.60 ",,,
395225,359,Williamsport, PA,msa,PA,"242,088.98","1,232.39"," 443,660.31 ","243,500.19","1,154.10"," 415,476.03 ","253,153.43","1,081.01"," 389,162.40 ","276,353.14","1,159.16"," 417,298.57 ","305,007.42","1,701.30"," 612,469.68 ","313,210.93","2,027.32"," 729,834.45 ",,,
394423,360,Brunswick, GA,msa,GA,"377,508.46","1,921.76"," 691,834.55 ","403,047.34","1,910.29"," 687,705.87 ","413,840.54","1,767.17"," 636,180.11 ","456,191.55","1,913.49"," 688,858.04 ","548,316.64","3,058.46"," 1,101,046.39 ","597,118.92","3,864.97"," 1,391,388.09 ",,,
753872,361,California, MD,msa,MD,"403,450.89","2,053.83"," 739,377.51 ","414,191.45","1,963.11"," 706,720.68 ","427,287.76","1,824.59"," 656,851.97 ","474,681.11","1,991.05"," 716,777.63 ","521,582.93","2,909.34"," 1,047,363.80 ","524,881.48","3,397.40"," 1,223,062.64 ",,,
395173,361,Twin Falls, ID,msa,ID,"307,972.22","1,567.78"," 564,400.13 ","333,494.61","1,580.64"," 569,030.43 ","358,340.15","1,530.17"," 550,861.63 ","426,873.85","1,790.52"," 644,587.75 ","523,852.09","2,922.00"," 1,051,920.39 ","516,706.82","3,344.48"," 1,204,014.29 ",,,
394495,363,Cookeville, TN,msa,TN,"227,291.06","1,157.06"," 416,541.15 ","247,406.98","1,172.62"," 422,142.05 ","270,162.67","1,153.64"," 415,310.01 ","299,591.59","1,256.64"," 452,389.08 ","372,586.78","2,078.26"," 748,172.31 ","382,516.95","2,475.91"," 891,329.20 ",,,
394893,364,Muncie, IN,msa,IN,"160,405.98",816.57," 293,965.33 ","166,590.94",789.58," 284,248.41 ","173,118.97",739.25," 266,128.70 ","194,159.86",814.40," 293,185.13 ","224,102.86","1,250.03"," 450,009.40 ","235,521.26","1,524.46"," 548,804.38 ",,,
394857,365,Michigan City, IN,msa,IN,"240,228.23","1,222.92"," 440,250.24 ","256,043.97","1,213.55"," 436,879.05 ","265,000.89","1,131.60"," 407,375.01 ","307,037.74","1,287.87"," 463,632.91 ","349,172.08","1,947.65"," 701,154.46 ","363,551.84","2,353.16"," 847,137.28 ",,,
395039,366,Roseburg, OR,msa,OR,"339,234.01","1,726.92"," 621,691.52 ","347,040.46","1,644.84"," 592,143.25 ","368,275.99","1,572.60"," 566,135.59 ","419,339.38","1,758.92"," 633,210.55 ","490,393.84","2,735.37"," 984,734.60 ","494,062.73","3,197.92"," 1,151,249.73 ",,,
394788,367,Lewiston, ME,msa,ME,"252,942.95","1,287.64"," 463,551.66 ","264,843.69","1,255.26"," 451,893.72 ","278,277.08","1,188.29"," 427,783.96 ","320,119.59","1,342.74"," 483,386.76 ","367,968.71","2,052.50"," 738,899.00 ","385,118.71","2,492.75"," 897,391.74 ",,,
394804,368,Longview, WA,msa,WA,"359,006.06","1,827.57"," 657,926.44 ","381,214.26","1,806.81"," 650,452.83 ","410,049.84","1,750.98"," 630,352.82 ","478,278.35","2,006.14"," 722,209.54 ","542,973.78","3,028.66"," 1,090,317.67 ","542,193.31","3,509.45"," 1,263,402.13 ",,,
394932,369,Ogdensburg, NY,msa,NY,"153,429.66",781.06," 281,180.30 ","159,797.15",757.38," 272,656.40 ","163,757.41",699.27," 251,737.56 ","183,536.81",769.84," 277,144.12 ","203,981.17","1,137.79"," 409,604.08 ","209,843.28","1,358.25"," 488,970.34 ",,,
394734,370,Kankakee, IL,msa,IL,"208,639.28","1,062.11"," 382,359.28 ","212,460.52","1,006.98"," 362,514.11 ","218,322.67",932.27," 335,618.50 ","240,308.53","1,007.97"," 362,870.52 ","272,099.99","1,517.75"," 546,389.97 ","282,285.10","1,827.14"," 657,772.03 ",,,
394396,371,Bluefield, WV,msa,VA,"153,239.10",780.09," 280,831.07 ","155,331.55",736.21," 265,036.90 ","159,469.48",680.96," 245,145.90 ","176,817.45",741.66," 266,997.76 ","196,218.07","1,094.49"," 394,015.39 ","209,941.64","1,358.89"," 489,199.53 ",,,
395095,372,Show Low, AZ,msa,AZ,"321,766.87","1,638.00"," 589,680.66 ","345,513.97","1,637.61"," 589,538.65 ","369,118.30","1,576.20"," 567,430.44 ","448,090.21","1,879.51"," 676,624.86 ","567,595.87","3,166.00"," 1,139,760.02 ","578,749.57","3,746.07"," 1,348,584.40 ",,,
395023,373,Richmond, KY,msa,KY,"230,880.15","1,175.33"," 423,118.64 ","229,310.86","1,086.85"," 391,265.26 ","236,636.63","1,010.48"," 363,771.80 ","266,704.20","1,118.69"," 402,728.49 ","294,952.29","1,645.22"," 592,278.49 ","310,990.57","2,012.95"," 724,660.63 ",,,
395168,374,Tullahoma, TN,msa,TN,"243,417.92","1,239.15"," 446,095.77 ","266,705.78","1,264.09"," 455,070.94 ","290,288.42","1,239.58"," 446,248.50 ","330,213.71","1,385.08"," 498,629.07 ","414,575.96","2,312.47"," 832,488.62 ","422,728.56","2,736.19"," 985,029.05 ",,,
395222,375,Whitewater, WI,msa,WI,"357,291.05","1,818.84"," 654,783.46 ","382,967.73","1,815.12"," 653,444.72 ","398,536.09","1,701.81"," 612,653.21 ","455,409.69","1,910.22"," 687,677.42 ","522,252.48","2,913.08"," 1,048,708.29 ","556,523.39","3,602.20"," 1,296,793.64 ",,,
394709,376,Ithaca, NY,msa,NY,"353,116.88","1,797.59"," 647,133.73 ","359,190.58","1,702.43"," 612,874.58 ","367,450.88","1,569.08"," 564,867.19 ","390,436.09","1,637.68"," 589,566.03 ","439,789.60","2,453.11"," 883,118.83 ","456,857.71","2,957.10"," 1,064,555.74 ",,,
394637,377,Grand Forks, ND,msa,MN,"291,206.00","1,482.43"," 533,673.80 ","290,090.72","1,374.92"," 494,971.86 ","294,330.44","1,256.84"," 452,462.13 ","311,971.67","1,308.56"," 471,083.24 ","338,674.87","1,889.10"," 680,075.55 ","347,589.14","2,249.84"," 809,941.49 ",,,
394524,378,Decatur, IL,msa,IL,"146,346.96",745.00," 268,200.30 ","152,951.63",724.93," 260,976.13 ","152,622.83",651.72," 234,620.82 ","164,616.58",690.48," 248,574.21 ","179,214.28",999.64," 359,870.96 ","183,191.13","1,185.74"," 426,866.32 ",,,
394762,379,LaGrange, GA,msa,GA,"185,310.48",943.35," 339,606.15 ","197,937.76",938.15," 337,734.42 ","207,082.91",884.28," 318,340.07 ","230,841.39",968.26," 348,574.95 ","269,090.12","1,500.96"," 540,346.00 ","285,864.03","1,850.31"," 666,111.55 ",,,
394369,380,Bay City, MI,msa,MI,"165,720.07",843.62," 303,704.11 ","167,917.41",795.87," 286,511.72 ","182,905.69",781.04," 281,173.42 ","201,494.76",845.17," 304,260.97 ","223,683.40","1,247.69"," 449,167.11 ","232,500.47","1,504.90"," 541,765.42 ",,,
394599,381,Fond du Lac, WI,msa,WI,"246,447.75","1,254.58"," 451,648.34 ","261,099.17","1,237.51"," 445,504.57 ","274,755.04","1,173.25"," 422,369.67 ","299,954.61","1,258.16"," 452,937.25 ","328,025.85","1,829.70"," 658,691.81 ","342,778.41","2,218.70"," 798,731.68 ",,,
